"nodo1","nodo2","nodo1_nombre","nodo2_nombre","peso_arista","peso_nodo1","peso_nodo2","nodo1_afinidad","nodo2_afinidad","nodo1_dos_digitos","nodo2_dos_digitos","nodo1_dos_digitos_nombre","nodo2_dos_digitos_nombre"
311611,315224,"Matanza de ganado, aves y otros animales comestibles","Confección en serie de disfraces y trajes típicos","0.44",739.5,102.5,0.411156949853098,0.434872242121195,31,31,"Industrias manufactureras","Industrias manufactureras"
311611,465216,"Matanza de ganado, aves y otros animales comestibles","Comercio al por menor de instrumentos musicales","0.48",739.5,221,0.411156949853098,0.41520854859897,31,46,"Industrias manufactureras","Comercio al por menor"
311612,461220,"Corte y empacado de carne de ganado, aves y otros animales comestibles","Comercio al por menor de cigarros, puros y tabaco","0.5",52,15,0.299953720110639,0.251671095631569,31,46,"Industrias manufactureras","Comercio al por menor"
311612,522390,"Corte y empacado de carne de ganado, aves y otros animales comestibles","Otras instituciones de ahorro y préstamo","0.666666666666667",52,5,0.299953720110639,0.254783821629381,31,52,"Industrias manufactureras","Servicios financieros y de seguros"
311613,337120,"Elaboración de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","Fabricación de muebles, excepto cocinas integrales, muebles modulares de baño y muebles de oficina y estantería","0.454545454545455",564,2421,0.385765261771489,0.310240286740229,31,33,"Industrias manufactureras","Industrias manufactureras"
311614,562912,"Elaboración de manteca y otras grasas animales comestibles","Servicios de remediación por el sector público","1",2.5,20.5,0.350154251352438,0.721924792647984,31,56,"Industrias manufactureras","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
311811,325180,"Panificación industrial","Fabricación de otros productos químicos básicos inorgánicos","1",251,180.5,0.345342730787749,0.314045317530014,31,32,"Industrias manufactureras","Industrias manufactureras"
311811,325190,"Panificación industrial","Fabricación de otros productos químicos básicos orgánicos","1",251,78,0.345342730787749,0.31570817143905,31,32,"Industrias manufactureras","Industrias manufactureras"
311811,325310,"Panificación industrial","Fabricación de fertilizantes y composta","1",251,358.5,0.345342730787749,0.352252281246939,31,32,"Industrias manufactureras","Industrias manufactureras"
311811,326150,"Panificación industrial","Fabricación de espumas y productos de uretano","1",251,151,0.345342730787749,0.276803238810084,31,32,"Industrias manufactureras","Industrias manufactureras"
311811,327211,"Panificación industrial","Fabricación de vidrio","1",251,20.5,0.345342730787749,0.302762600318232,31,32,"Industrias manufactureras","Industrias manufactureras"
311811,332910,"Panificación industrial","Fabricación de válvulas metálicas","1",251,2.5,0.345342730787749,0.25404805881298,31,33,"Industrias manufactureras","Industrias manufactureras"
311811,333130,"Panificación industrial","Fabricación de maquinaria y equipo para la industria extractiva","1",251,83.5,0.345342730787749,0.299022872113259,31,33,"Industrias manufactureras","Industrias manufactureras"
311811,333910,"Panificación industrial","Fabricación de bombas y sistemas de bombeo","1",251,198.5,0.345342730787749,0.252750260380805,31,33,"Industrias manufactureras","Industrias manufactureras"
311811,522510,"Panificación industrial","Servicios relacionados con la intermediación crediticia no bursátil","1",251,40.5,0.345342730787749,0.195417728970036,31,52,"Industrias manufactureras","Servicios financieros y de seguros"
311811,561450,"Panificación industrial","Despachos de investigación de solvencia financiera","1",251,5,0.345342730787749,0.242165531099857,31,56,"Industrias manufactureras","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
311811,561790,"Panificación industrial","Otros servicios de limpieza","1",251,8,0.345342730787749,0.295918248679847,31,56,"Industrias manufactureras","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
311811,622211,"Panificación industrial","Hospitales psiquiátricos y para el tratamiento por adicción del sector privado","1",251,2.5,0.345342730787749,0.312679265448166,31,62,"Industrias manufactureras","Servicios de salud y de asistencia social"
311811,711320,"Panificación industrial","Promotores de espectáculos artísticos, culturales, deportivos y similares que no cuentan con instalaciones para presentarlos","1",251,20.5,0.345342730787749,0.254181609228492,31,71,"Industrias manufactureras","Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos"
311812,434112,"Panificación tradicional","Comercio al por mayor de medicamentos veterinarios y alimentos para animales, excepto mascotas","0.66",7975.5,1799.5,0.508383572943488,0.464275019416907,31,43,"Industrias manufactureras","Comercio al por mayor"
311812,434211,"Panificación tradicional","Comercio al por mayor de cemento, tabique y grava","0.6875",7975.5,2367,0.508383572943488,0.45153362202343,31,43,"Industrias manufactureras","Comercio al por mayor"
311812,463113,"Panificación tradicional","Comercio al por menor de artículos de mercería y bonetería","0.673469387755102",7975.5,1300.5,0.508383572943488,0.484651495303234,31,46,"Industrias manufactureras","Comercio al por menor"
311812,463211,"Panificación tradicional","Comercio al por menor de ropa, excepto de bebé y lencería","0.673469387755102",7975.5,14285,0.508383572943488,0.479374569801583,31,46,"Industrias manufactureras","Comercio al por menor"
311812,532282,"Panificación tradicional","Alquiler de mesas, sillas, vajillas y similares","0.693877551020408",7975.5,1170.5,0.508383572943488,0.450997911038449,31,53,"Industrias manufactureras","Servicios inmobiliarios y de alquiler de bienes muebles e intangibles"
311812,561432,"Panificación tradicional","Servicios de acceso a computadoras","0.666666666666667",7975.5,1929,0.508383572943488,0.521834896859059,31,56,"Industrias manufactureras","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
311812,611112,"Panificación tradicional","Escuelas de educación preescolar y centros de estimulación temprana del sector público","0.666666666666667",7975.5,4928,0.508383572943488,0.391650367428344,31,61,"Industrias manufactureras","Servicios educativos"
311812,621342,"Panificación tradicional","Consultorios del sector público de audiología y de terapia ocupacional, física y del lenguaje","0.520833333333333",7975.5,655,0.508383572943488,0.423578986554233,31,62,"Industrias manufactureras","Servicios de salud y de asistencia social"
311812,722514,"Panificación tradicional","Restaurantes con servicio de preparación de tacos y tortas","0.604166666666667",7975.5,8511.5,0.508383572943488,0.380119780495322,31,72,"Industrias manufactureras","Servicios de alojamiento temporal y de preparación de alimentos y bebidas"
311812,812322,"Panificación tradicional","Administración de cementerios pertenecientes al sector público","0.689655172413793",7975.5,663.5,0.508383572943488,0.502184938018372,31,81,"Industrias manufactureras","Otros servicios excepto actividades gubernamentales"
311812,813210,"Panificación tradicional","Asociaciones y organizaciones religiosas","0.68",7975.5,6854,0.508383572943488,0.360299216757367,31,81,"Industrias manufactureras","Otros servicios excepto actividades gubernamentales"
311812,931210,"Panificación tradicional","Administración pública en general","0.709090909090909",7975.5,22932,0.508383572943488,0.460996756375181,31,93,"Industrias manufactureras","Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales"
311813,561610,"Elaboración de tortillas de harina de trigo de forma tradicional","Servicios de investigación y de protección y custodia, excepto mediante monitoreo","0.6",55.5,3233.5,0.263764760827766,0.349154613504665,31,56,"Industrias manufactureras","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
311820,532491,"Elaboración de galletas y pastas para sopa","Alquiler de maquinaria y equipo agropecuario, pesquero y para la industria manufacturera","0.5",584,10,0.367566102692658,0.259725571954543,31,53,"Industrias manufactureras","Servicios inmobiliarios y de alquiler de bienes muebles e intangibles"
311830,332320,"Elaboración de tortillas de maíz y molienda de nixtamal","Fabricación de productos de herrería","0.666666666666667",11566.5,4419.5,0.514882352172359,0.453759371905503,31,33,"Industrias manufactureras","Industrias manufactureras"
311830,461212,"Elaboración de tortillas de maíz y molienda de nixtamal","Comercio al por menor de cerveza","0.666666666666667",11566.5,2075,0.514882352172359,0.351911681137697,31,46,"Industrias manufactureras","Comercio al por menor"
311830,466312,"Elaboración de tortillas de maíz y molienda de nixtamal","Comercio al por menor de plantas y flores naturales","0.666666666666667",11566.5,3328.5,0.514882352172359,0.476219853402833,31,46,"Industrias manufactureras","Comercio al por menor"
311830,532282,"Elaboración de tortillas de maíz y molienda de nixtamal","Alquiler de mesas, sillas, vajillas y similares","0.673469387755102",11566.5,1170.5,0.514882352172359,0.450997911038449,31,53,"Industrias manufactureras","Servicios inmobiliarios y de alquiler de bienes muebles e intangibles"
311830,561432,"Elaboración de tortillas de maíz y molienda de nixtamal","Servicios de acceso a computadoras","0.686274509803922",11566.5,1929,0.514882352172359,0.521834896859059,31,56,"Industrias manufactureras","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
311830,611132,"Elaboración de tortillas de maíz y molienda de nixtamal","Escuelas de educación secundaria general del sector público","0.653846153846154",11566.5,6310,0.514882352172359,0.398032059102665,31,61,"Industrias manufactureras","Servicios educativos"
311830,611172,"Elaboración de tortillas de maíz y molienda de nixtamal","Escuelas del sector público que combinan diversos niveles de educación","0.645833333333333",11566.5,572,0.514882352172359,0.45480528915832,31,61,"Industrias manufactureras","Servicios educativos"
311910,336210,"Elaboración de botanas","Fabricación de carrocerías y remolques","0.375",1184.5,211.5,0.398182166623128,0.321626089276246,31,33,"Industrias manufactureras","Industrias manufactureras"
311921,561320,"Beneficio del café","Agencias de empleo temporal","0.666666666666667",5,48.5,0.417215401164328,0.274937751978553,31,56,"Industrias manufactureras","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
311922,312141,"Elaboración de café tostado y molido destinado a unidades que lo comercializan","Elaboración de ron y otras bebidas destiladas de caña","0.5",58,17.5,0.378168486113422,0.443186956500373,31,31,"Industrias manufactureras","Industrias manufactureras"
311922,316219,"Elaboración de café tostado y molido destinado a unidades que lo comercializan","Fabricación de huaraches y calzado de otro tipo de materiales","0.5",58,45,0.378168486113422,0.366848282326621,31,31,"Industrias manufactureras","Industrias manufactureras"
311923,327215,"Elaboración de café instantáneo","Fabricación de artículos de vidrio de uso doméstico","1",20.5,264,0.326844060675044,0.412659357317022,31,32,"Industrias manufactureras","Industrias manufactureras"
311923,334410,"Elaboración de café instantáneo","Fabricación de componentes electrónicos","1",20.5,2.5,0.326844060675044,0.242330062408736,31,33,"Industrias manufactureras","Industrias manufactureras"
311923,431170,"Elaboración de café instantáneo","Comercio al por mayor de embutidos","1",20.5,359,0.326844060675044,0.331703555743449,31,43,"Industrias manufactureras","Comercio al por mayor"
